Time,Violent,Sports,Racing,Web Publishing,Animation & Modeling,Early Access,Action,Audio Production,Gore,Strategy,Photo Editing,Video Production,Nudity,Adventure,Design & Illustration,Sexual Content,Software Training,Indie,Simulation,Free to Play,Utilities,RPG,Education,Casual,Massively Multiplayer,Violent_id,Sports_id,Racing_id,Web Publishing_id,Animation & Modeling_id,Early Access_id,Action_id,Audio Production_id,Gore_id,Strategy_id,Photo Editing_id,Video Production_id,Nudity_id,Adventure_id,Design & Illustration_id,Sexual Content_id,Software Training_id,Indie_id,Simulation_id,Free to Play_id,Utilities_id,RPG_id,Education_id,Casual_id,Massively Multiplayer_id
2019-05-18 12:00,46,35045,35045,969,12977,9494,787023,0,21,787023,0,1097,35,643814,12977,22,0,44357,32270,787023,12977,44357,0,15015,643814,393080,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2019-05-19 00:00,101,40751,40751,922,8510,9249,346211,0,16,346211,0,1349,101,135079,8510,21,0,41791,25489,346211,8510,41791,0,10707,135079,7510,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2019-05-19 12:00,90,35830,35830,1013,12995,10555,833438,0,20,833438,0,1101,90,688037,12995,20,0,46930,33850,833438,12995,46930,0,15418,688037,7510,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-05-20 00:00,226,35831,35831,826,7358,8113,298176,0,8,298176,0,1219,226,106383,7358,16,0,35831,21845,298176,7358,34793,0,9939,106383,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252950,4000,570,431960,252490,0,304930,578080
2019-05-20 12:00,234,19805,19805,832,10761,6160,661262,0,16,661262,0,846,234,555287,10761,15,0,30636,17895,661262,10761,30636,0,10287,555287,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-05-21 00:00,231,35481,35481,855,7381,7003,247548,0,15,247548,0,1138,231,102869,7381,14,0,35481,19635,247548,7381,32031,0,9314,102869,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252950,4000,570,431960,252490,0,304930,578080
2019-05-21 12:00,278,20178,20178,841,11084,6105,678617,0,14,678617,0,799,278,579736,11084,16,0,30401,18654,678617,11084,30401,0,10758,579736,7510,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-05-22 00:00,37,34732,34732,817,9274,6503,271516,0,7,271516,0,1160,17,97176,9274,17,0,34732,19187,271516,9274,27487,0,6386,97176,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,252950,4000,570,431960,252490,0,427520,578080
2019-05-22 12:00,0,21151,21151,134,0,6071,665787,0,8,665787,0,96,23,573063,45,23,0,30345,21136,665787,1396,30345,0,10433,573063,0,252950,252950,682130,0,251570,570,0,265210,570,0,528200,385800,578080,327140,385800,0,346110,4000,570,268850,346110,0,304930,578080
2019-05-23 00:00,153,35077,35077,793,7458,6438,269610,0,9,269610,0,1137,153,107336,7458,15,0,35077,18835,269610,7458,27891,0,7396,107336,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252950,4000,570,431960,252490,0,304930,578080
2019-05-23 12:00,295,20718,20718,821,11149,5639,612832,0,8,612832,0,768,295,548420,11149,23,0,29017,20183,612832,11149,29017,0,10534,548420,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2019-05-24 00:00,72,35229,35229,752,7551,6234,237581,0,8,220045,0,1126,72,101888,7551,13,0,35229,18905,237581,7551,33306,0,9023,101888,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,1840,7510,578080,431960,385800,0,252950,4000,730,431960,252490,0,304930,578080
2019-05-24 12:00,36,23056,23056,796,11620,6100,581895,0,7,581895,0,887,31,565647,11620,16,0,33294,22977,581895,11620,33294,0,12063,565647,393080,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2019-05-25 00:00,48,39306,39306,798,8174,7302,310581,0,12,310581,0,1167,48,122164,8174,16,0,39306,22351,310581,8174,36891,0,9967,122164,7510,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252950,4000,570,431960,252490,0,304930,578080
2019-05-25 12:00,51,33686,33686,949,13356,9288,809882,0,18,809882,0,1041,48,629632,13356,23,0,42734,32058,809882,13356,42734,0,15057,629632,393080,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-05-26 00:00,55,38603,38603,849,8572,8769,351208,0,20,351208,0,1239,55,130790,8572,17,0,38603,29859,351208,8572,37407,0,10696,130790,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252950,322330,570,431960,252490,0,304930,578080
2019-05-26 12:00,111,34021,34021,1031,13316,10213,863308,0,28,863308,0,1103,111,660400,13316,21,0,45855,40495,863308,13316,45855,0,15257,660400,7510,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,322330,570,431960,346110,0,304930,578080
2019-05-27 00:00,64,33728,33728,848,7662,8210,314531,0,12,314531,0,1199,23,103707,7662,13,0,38910,38910,314531,7662,38600,0,10561,103707,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,322330,322330,570,431960,582660,0,304930,578080
2019-05-27 12:00,55,22273,22273,888,11407,7013,714750,0,18,714750,0,940,55,572340,11407,27,0,53425,53425,714750,11407,49152,0,12245,572340,7510,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,322330,322330,570,431960,582660,0,304930,578080
2019-05-28 00:00,81,35113,35113,853,7681,8036,298729,0,15,298729,0,1184,81,101383,7681,23,0,46831,46952,298729,7681,46952,0,10208,101383,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,322330,582660,570,431960,582660,0,304930,578080
2019-05-28 12:00,0,21999,21999,139,795,6175,683785,0,12,683785,0,795,23,562798,795,23,0,31597,51051,683785,1396,51051,0,11731,562798,0,252950,252950,682130,365670,251570,570,0,265210,570,0,365670,385800,578080,365670,385800,0,346110,582660,570,268850,582660,0,304930,578080
2019-05-29 00:00,163,35308,35308,810,9599,6712,246340,0,9,246340,0,1251,163,96807,9599,13,0,35308,21522,246340,9599,27795,0,7776,96807,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252950,4000,570,431960,252490,0,304930,578080
2019-05-29 12:00,116,22864,22864,879,12196,6177,680637,0,12,680637,0,968,116,558241,12196,18,0,31824,26987,680637,12196,31824,0,12162,558241,7510,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-05-30 00:00,40,39105,39105,860,8145,7349,259412,0,11,259412,0,1298,40,98086,8145,11,0,39105,23079,259412,8145,28870,0,8265,98086,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252950,4000,570,431960,346110,0,304930,578080
2019-05-30 12:00,38,29940,29940,925,12068,8274,692421,0,15,692421,0,1053,35,572253,12068,16,0,38195,30514,692421,12068,38195,0,13123,572253,393080,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-05-31 00:00,130,37277,37277,832,9582,7007,273576,0,21,273576,0,1310,130,101400,9582,17,0,37277,23772,273576,9582,36684,0,8580,101400,7510,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252950,4000,570,431960,252490,0,304930,578080
2019-05-31 12:00,479,28019,28019,862,12600,7372,673046,0,12,673046,0,1061,479,579513,12600,22,0,38556,30698,673046,12600,38556,0,14318,579513,7510,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2019-06-01 00:00,1210,39954,39954,854,8787,7870,314680,0,14,314680,0,1268,1210,121971,8787,10,0,39954,25168,314680,8787,37197,0,9883,121971,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252950,4000,570,431960,252490,0,304930,578080
2019-06-01 12:00,1677,32042,32042,947,13367,9707,761743,0,23,761743,0,1187,1677,610693,13367,23,0,43142,31965,761743,13367,43142,0,14917,610693,7510,252950,252950,363890,431960,427520,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-06-02 00:00,130,39431,39431,914,9110,9614,339454,0,13,339454,0,1336,13,129795,9110,13,0,39431,27136,339454,9110,36665,0,11146,129795,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,252950,4000,570,431960,252490,0,304930,578080
2019-06-02 12:00,147,32319,32319,1010,13229,10735,782290,0,16,782290,0,1161,14,622423,13229,14,0,46325,33759,782290,13229,46325,0,15539,622423,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-06-03 00:00,103,36272,36272,866,8019,9177,311332,0,14,311332,0,1266,26,103798,8019,14,0,36272,23862,311332,8019,31283,0,10332,103798,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252950,4000,570,431960,252490,0,304930,578080
2019-06-03 12:00,112,21139,21139,848,11452,6738,687385,0,5,687385,0,901,21,540016,11452,12,0,32104,24709,687385,11452,32104,0,13346,540016,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-06-04 00:00,99,33740,33740,825,7608,7581,288783,0,10,288783,0,1252,28,98407,7608,17,0,33740,21857,288783,7608,30275,0,10006,98407,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252950,4000,570,431960,252490,0,304930,578080
2019-06-04 12:00,115,20717,20717,837,11742,6654,685773,0,10,685773,0,871,61,546815,11742,18,0,31496,24336,685773,11742,31496,0,13143,546815,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-06-05 00:00,105,33897,33897,805,9874,7045,277164,0,13,277164,0,1220,19,106874,9874,19,0,33897,21984,277164,9874,27175,0,7674,106874,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,252950,4000,570,431960,346110,0,304930,578080
2019-06-05 12:00,114,21872,21872,842,12387,6613,682798,0,17,682798,0,948,17,563545,12387,17,0,32096,26841,682798,12387,32096,0,13516,563545,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-06-06 00:00,92,34954,34954,834,8025,7420,279015,0,21,279015,0,1241,30,104269,8025,15,0,34954,22558,279015,8025,27994,0,9680,104269,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252950,4000,570,431960,346110,0,304930,578080
2019-06-06 12:00,116,21984,21984,827,12149,6426,671428,0,9,671428,0,927,43,545764,12149,24,0,32517,24790,671428,12149,32517,0,13527,545764,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-06-07 00:00,80,34312,34312,809,8033,7223,296614,0,13,296614,0,1176,16,115807,8033,16,0,47136,22095,296614,8033,47136,0,9970,115807,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2019-06-07 12:00,112,24272,24272,855,12156,6905,669571,0,10,669571,0,908,15,536750,12156,15,0,49065,26410,669571,12156,49065,0,14821,536750,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2019-06-08 00:00,101,38317,38317,869,8269,8088,279165,0,11,166339,0,1201,17,117160,8269,17,0,91286,24846,279165,8269,91286,0,10530,117160,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,1840,385800,578080,431960,385800,0,238960,4000,730,431960,238960,0,304930,578080
2019-06-08 12:00,153,32404,32404,940,12977,9302,710194,0,21,710194,0,1093,57,594431,12977,23,0,77976,32472,710194,12977,77976,0,16075,594431,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-09 00:00,181,37951,37951,880,8835,9470,326143,0,19,326143,0,1224,181,120558,8835,20,0,76461,26125,326143,8835,76461,0,10745,120558,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-09 12:00,139,32383,32383,997,13355,10557,708303,0,19,708303,0,1112,15,616119,13355,15,0,78877,32946,708303,13355,78877,0,15641,616119,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-10 00:00,94,38683,38683,837,8205,10029,300309,0,17,300309,0,1183,36,100619,8205,13,0,76255,25667,300309,8205,76255,0,10820,100619,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-10 12:00,109,29237,29237,924,12094,8997,592375,0,15,592375,0,985,34,558070,12094,18,0,67674,30883,592375,12094,67674,0,14704,558070,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-11 00:00,142,41094,41094,842,7743,7554,275258,0,12,275258,0,1153,142,94850,7743,10,0,63416,22778,275258,7743,63416,0,9969,94850,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-11 12:00,90,28811,28811,825,12172,6890,683820,0,7,683820,0,889,51,554555,12172,17,0,50730,26275,683820,12172,50730,0,14310,554555,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-12 00:00,66,31706,31706,555,8042,6491,233558,0,11,233558,0,1088,12,45285,8042,12,0,45285,20248,233558,8042,45471,0,5885,45285,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,238960,431960,385800,0,238960,4000,570,431960,49520,0,304930,238960
2019-06-12 12:00,97,28622,28622,815,12569,7125,697016,0,10,697016,0,941,33,562075,12569,22,0,54847,27812,697016,12569,54847,0,13771,562075,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-13 00:00,171,37479,37479,811,7738,7126,272651,0,12,272651,0,1124,171,91929,7738,18,0,57322,22417,272651,7738,57322,0,8838,91929,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-13 12:00,83,27607,27607,822,11969,6653,676912,0,9,676912,0,893,63,564018,11969,20,0,50959,26970,676912,11969,50959,0,14220,564018,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-14 00:00,57,37971,37971,805,7082,7162,275373,0,13,275373,0,1148,21,90625,7082,13,0,52390,22289,275373,7082,52390,0,9918,90625,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-14 12:00,88,29140,29140,829,11999,6884,651696,0,13,651696,0,920,88,550527,11999,21,0,49324,28138,651696,11999,49324,0,14490,550527,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-15 00:00,97,41499,41499,840,7679,7983,298821,0,13,298821,0,1227,97,109721,7679,14,0,61340,24768,298821,7679,61340,0,10267,109721,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-15 12:00,118,35492,35492,950,13210,9474,722926,0,15,722926,0,997,42,585261,13210,27,0,68698,33295,722926,13210,68698,0,15467,585261,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-16 00:00,70,39558,39558,837,8339,9355,327508,0,25,327508,0,1264,13,116798,8339,13,0,65725,26636,327508,8339,65725,0,10291,116798,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-16 12:00,122,35148,35148,968,12889,10844,754690,0,14,754690,0,1112,22,606299,12889,22,0,72745,33790,754690,12889,72745,0,15186,606299,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-17 00:00,59,35966,35966,805,7347,8698,296144,0,24,296144,0,1182,26,95825,7347,14,0,59356,23549,296144,7347,59356,0,10068,95825,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-17 12:00,106,26258,26258,864,11881,6970,662990,0,23,662990,0,915,106,550017,11881,20,0,48679,27725,662990,11881,48679,0,15224,550017,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-18 00:00,57,37785,37785,863,7126,7572,275438,0,21,275438,0,1189,57,108979,7126,14,0,54459,24216,275438,7126,54459,0,10374,108979,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-18 12:00,203,26753,26753,868,12380,6772,639072,0,16,639072,0,897,203,535677,12380,15,0,44360,28500,639072,12380,44360,0,14396,535677,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-19 00:00,59,36340,36340,806,9118,7102,242518,0,11,242518,0,757,14,91234,9118,14,0,50653,24179,242518,9118,50653,0,7616,91234,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,365670,385800,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-19 12:00,302,26522,26522,814,12416,6439,630839,0,15,630839,0,908,302,524906,12416,16,0,43778,30013,630839,12416,43778,0,14482,524906,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,570,431960,238960,0,304930,578080
2019-06-20 00:00,60,39051,39051,835,7632,7314,267832,0,14,263672,0,1157,19,90447,7632,10,0,50280,24865,267832,7632,50280,0,10837,90447,253430,252950,252950,363890,431960,251570,730,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,730,431960,238960,0,304930,578080
2019-06-20 12:00,94,29719,29719,839,12469,7431,639677,0,12,639677,0,946,94,534082,12469,14,0,52293,29044,639677,12469,52293,0,15391,534082,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-06-21 00:00,44,37659,37659,843,7568,7206,264846,0,9,264846,0,1219,18,92851,7568,17,0,48555,24721,264846,7568,48555,0,8499,92851,253430,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2019-06-21 12:00,97,28494,28494,871,12373,6784,602777,0,18,602777,0,950,97,538284,12373,16,0,54380,29739,602777,12373,54380,0,13489,538284,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-06-22 00:00,196,40735,40735,831,8047,7639,279043,0,15,278173,0,1186,196,107277,8047,18,0,50516,26308,279043,8047,50516,0,8358,107277,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,1840,7510,578080,431960,385800,0,238960,4000,730,431960,238960,0,304930,578080
2019-06-22 12:00,91,33353,33353,924,13931,8871,654341,0,16,654341,0,1076,19,571839,13931,19,0,65929,32016,654341,13931,65929,0,13087,571839,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-06-23 00:00,69,41285,41285,818,8605,9117,317531,0,20,317531,0,1216,17,115422,8605,17,0,58382,26878,317531,8605,58382,0,8817,115422,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-06-23 12:00,181,34369,34369,960,16123,10141,670719,0,10,670719,0,1088,181,586562,16123,24,0,74639,33466,670719,16123,74639,0,13246,586562,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-06-24 00:00,56,43025,43025,826,8228,8638,275918,0,19,275918,0,1163,56,97110,8228,13,0,53474,25351,275918,8228,53474,0,8226,97110,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-06-24 12:00,52,27318,27318,861,14563,6626,579224,0,8,579224,0,1009,19,529280,14563,19,0,55757,30215,579224,14563,55757,0,13632,529280,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-06-25 00:00,127,37914,37914,847,10297,6965,255821,0,20,243895,0,1247,127,91396,10297,14,0,49840,25394,255821,10297,49840,0,7854,91396,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2019-06-25 12:00,57,26518,26518,880,14687,6457,584367,0,11,584367,0,997,26,532223,14687,25,0,56725,31068,584367,14687,56725,0,14314,532223,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-06-26 00:00,60,38320,38320,873,8298,7179,263000,0,16,233665,0,1179,22,90264,8298,14,0,47516,25966,263000,8298,47516,0,10848,90264,393080,252950,252950,363890,431960,251570,730,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,304930,578080
2019-06-26 12:00,83,27082,27082,974,14359,6776,586503,0,26,585863,0,964,42,586503,14359,42,0,54297,33744,585863,14359,54297,0,15179,586503,393080,252950,252950,363890,431960,251570,578080,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-06-27 00:00,83,37973,37973,915,8415,6923,265889,0,16,265889,0,1159,34,97797,8415,34,0,44947,25654,265889,8415,44947,0,10153,97797,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-06-27 12:00,122,27031,27031,1020,14065,7047,623506,0,15,623506,0,753,122,569879,14065,72,0,50563,34973,623506,14065,50563,0,14701,569879,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,365670,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-06-28 00:00,106,37576,37576,996,8468,7535,263080,0,18,263080,0,1186,106,100300,8468,40,0,53000,26830,263080,8468,53000,0,10414,100300,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2019-06-28 12:00,118,28266,28266,992,13726,7518,603226,0,10,603226,0,1023,118,569333,13726,61,0,55813,36448,603226,13726,55813,0,15074,569333,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2019-06-29 00:00,84,38945,38945,940,8998,8331,298264,0,14,298264,0,1224,41,116457,8998,41,0,56213,27464,298264,8998,56213,0,10776,116457,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2019-06-29 12:00,134,31162,31162,1074,14887,9507,671590,0,26,671590,0,771,66,585827,14887,66,0,63530,35953,671590,14887,63530,0,15719,585827,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,365670,385800,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2019-06-30 00:00,76,38157,38157,1023,9100,9628,321312,0,18,321312,0,1192,64,121570,9100,39,0,59141,28219,321312,9100,59141,0,11162,121570,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2019-06-30 12:00,261,31816,31816,1123,15260,11255,690438,0,18,690438,0,1069,261,599140,15260,70,0,67902,36710,690438,15260,67902,0,15765,599140,7510,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-07-01 00:00,83,37287,37287,1009,8752,9375,295987,0,22,295987,0,1099,28,104327,8752,28,0,55951,27604,295987,8752,55951,0,13659,104327,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,252490,4000,570,431960,252490,0,211820,578080
2019-07-01 12:00,85,27485,27485,1103,14330,8271,603140,0,15,603140,0,961,56,551008,14330,56,0,58297,35325,603140,14330,58297,0,16260,551008,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2019-07-02 00:00,80,40902,40902,1071,8606,8486,266013,0,21,266013,0,1161,31,99715,8606,31,0,55585,27421,266013,8606,55585,0,11643,99715,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2019-07-02 12:00,100,29599,29599,1088,13753,8116,623476,0,11,623476,0,958,69,550335,13753,69,0,52461,35922,623476,13753,52461,0,16354,550335,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-07-03 00:00,61,39164,39164,1008,8411,8233,276042,0,23,276042,0,1236,45,96585,8411,25,0,46658,27286,276042,8411,46658,0,11019,96585,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,7510,578080,431960,385800,0,252490,4000,570,431960,252490,0,304930,578080
2019-07-03 12:00,107,28595,28595,1084,14514,8207,620767,0,10,620767,0,947,67,554237,14514,67,0,50452,35752,620767,14514,50452,0,15934,554237,393080,252950,252950,363890,431960,251570,570,0,265210,570,0,1840,385800,578080,431960,385800,0,346110,4000,570,431960,346110,0,304930,578080
2019-07-04 00:00,488,38102,38102,1063,10460,8132,255303,0,20,252996,0,1189,488,97029,10460,35,0,43649,27039,255303,10460,43649,0,9195,97029,7510,252950,252950,363890,431960,251570,730,0,265210,570,0,1840,7510,578080,431960,385800,0,346110,4000,730,431960,346110,0,211820,578080
